architecture,rows,processed_rows,clusters_found,extraction_time_seconds,kmeans_time_seconds,internal_total_time_seconds,total_time_seconds,cluster_0_count,cluster_1_count,cluster_2_count,cluster_3_count
moderately_coupled,50000,50000,4,0.05804070015437901,0.03539510001428425,0.09358479990623891,0.0946652889251709,36352,861,9820,2967
moderately_coupled,100000,100000,4,0.13162890006788075,0.032218199921771884,0.16398229985497892,0.16556668281555176,72305,1852,19831,6012
moderately_coupled,250000,250000,4,0.24777829996310174,0.07695859996601939,0.32487999997101724,0.3302929401397705,181840,4352,49096,14712
moderately_coupled,500000,500000,4,0.49420819990336895,0.136721899965778,0.6310819000937045,0.6389083862304688,361546,9141,98951,30362
moderately_coupled,750000,750000,4,1.0340366999153048,0.8602968000341207,1.8944726001936942,1.9164175987243652,542367,13608,148902,45123
moderately_coupled,1000000,1000000,4,3.547602100064978,1.010297899832949,4.558002599980682,4.582326412200928,721136,18789,199224,60851
